Type,ContactName,Date,RemainingCredit,AllocationAmount,AllocationDate,AllocationInvoiceNumber,Status,LineAmountTypes,Description,AccountCode,Subtotal,TotalTax,Total,PrepaymentID
SPEND-PREPAYMENT,DLT Magazines,2018-10-18,0.0,17.99,2019-08-01,Moulton,PAID,NoTax,Moulton Magazines,620,215.88,0.0,215.88,cb038b4b-affb-419a-bbba-a39b69ae25c2
SPEND-PREPAYMENT,DLT Magazines,2018-10-18,0.0,17.99,2019-09-01,Moulton,PAID,NoTax,Moulton Magazines,620,215.88,0.0,215.88,cb038b4b-affb-419a-bbba-a39b69ae25c2
SPEND-PREPAYMENT,DLT Magazines,2018-10-18,0.0,17.99,2019-10-01,Moulton,PAID,NoTax,Moulton Magazines,620,215.88,0.0,215.88,cb038b4b-affb-419a-bbba-a39b69ae25c2
SPEND-PREPAYMENT,DLT Magazines,2018-10-18,0.0,17.99,2019-11-01,Moulton,PAID,NoTax,Moulton Magazines,620,215.88,0.0,215.88,cb038b4b-affb-419a-bbba-a39b69ae25c2
SPEND-PREPAYMENT,MACP,2018-12-04,0.0,6.63,2018-12-04,Rich MACP membership,PAID,NoTax,Richard MACP,620,80.0,0.0,80.0,ffc78216-eb70-4beb-86d3-ac2b96f4bebf
SPEND-PREPAYMENT,MACP,2018-12-04,0.0,6.67,2019-01-04,Rich - MACP Membership,PAID,NoTax,Richard MACP,620,80.0,0.0,80.0,ffc78216-eb70-4beb-86d3-ac2b96f4bebf
SPEND-PREPAYMENT,MACP,2018-12-04,0.0,6.67,2019-02-04,Rich - MACP Membership,PAID,NoTax,Richard MACP,620,80.0,0.0,80.0,ffc78216-eb70-4beb-86d3-ac2b96f4bebf
SPEND-PREPAYMENT,MACP,2018-12-04,0.0,6.67,2019-03-04,Rich - MACP Membership,PAID,NoTax,Richard MACP,620,80.0,0.0,80.0,ffc78216-eb70-4beb-86d3-ac2b96f4bebf
SPEND-PREPAYMENT,MACP,2018-12-04,0.0,6.67,2019-04-04,Rich - MACP Membership,PAID,NoTax,Richard MACP,620,80.0,0.0,80.0,ffc78216-eb70-4beb-86d3-ac2b96f4bebf
SPEND-PREPAYMENT,MACP,2018-12-04,0.0,6.67,2019-05-04,Rich - MACP Membership,PAID,NoTax,Richard MACP,620,80.0,0.0,80.0,ffc78216-eb70-4beb-86d3-ac2b96f4bebf
SPEND-PREPAYMENT,MACP,2018-12-04,0.0,6.67,2019-06-04,Rich - MACP Membership,PAID,NoTax,Richard MACP,620,80.0,0.0,80.0,ffc78216-eb70-4beb-86d3-ac2b96f4bebf
SPEND-PREPAYMENT,MACP,2018-12-04,0.0,6.67,2019-07-04,Rich - MACP Membership,PAID,NoTax,Richard MACP,620,80.0,0.0,80.0,ffc78216-eb70-4beb-86d3-ac2b96f4bebf
SPEND-PREPAYMENT,MACP,2018-12-04,0.0,6.67,2019-08-04,Rich - MACP Membership,PAID,NoTax,Richard MACP,620,80.0,0.0,80.0,ffc78216-eb70-4beb-86d3-ac2b96f4bebf
SPEND-PREPAYMENT,MACP,2018-12-04,0.0,6.67,2019-09-04,Rich - MACP Membership,PAID,NoTax,Richard MACP,620,80.0,0.0,80.0,ffc78216-eb70-4beb-86d3-ac2b96f4bebf
SPEND-PREPAYMENT,MACP,2018-12-04,0.0,6.67,2019-10-04,Rich - MACP Membership,PAID,NoTax,Richard MACP,620,80.0,0.0,80.0,ffc78216-eb70-4beb-86d3-ac2b96f4bebf
SPEND-PREPAYMENT,MACP,2018-12-04,0.0,6.67,2019-11-04,Rich - MACP Membership,PAID,NoTax,Richard MACP,620,80.0,0.0,80.0,ffc78216-eb70-4beb-86d3-ac2b96f4bebf
SPEND-PREPAYMENT,Physio First,2018-04-03,0.0,18.16,2018-04-03,Sam Physiofirst membership,PAID,NoTax,Sam Subscription,620,218.0,0.0,218.0,e2d48318-76dc-45ca-9def-0c03e18d02f7
SPEND-PREPAYMENT,Physio First,2018-04-03,0.0,18.16,2018-05-01,Sam Physiofirst membership,PAID,NoTax,Sam Subscription,620,218.0,0.0,218.0,e2d48318-76dc-45ca-9def-0c03e18d02f7
SPEND-PREPAYMENT,Physio First,2018-04-03,0.0,18.16,2018-06-01,Sam Physiofirst membership,PAID,NoTax,Sam Subscription,620,218.0,0.0,218.0,e2d48318-76dc-45ca-9def-0c03e18d02f7
SPEND-PREPAYMENT,Physio First,2018-04-03,0.0,18.16,2018-07-01,Sam Physiofirst membership,PAID,NoTax,Sam Subscription,620,218.0,0.0,218.0,e2d48318-76dc-45ca-9def-0c03e18d02f7
SPEND-PREPAYMENT,Physio First,2018-04-03,0.0,18.16,2018-08-01,Sam Physiofirst membership,PAID,NoTax,Sam Subscription,620,218.0,0.0,218.0,e2d48318-76dc-45ca-9def-0c03e18d02f7
SPEND-PREPAYMENT,Physio First,2018-04-03,0.0,18.16,2018-09-01,Sam Physiofirst membership,PAID,NoTax,Sam Subscription,620,218.0,0.0,218.0,e2d48318-76dc-45ca-9def-0c03e18d02f7
SPEND-PREPAYMENT,Physio First,2018-04-03,0.0,18.16,2018-10-01,Sam Physiofirst membership,PAID,NoTax,Sam Subscription,620,218.0,0.0,218.0,e2d48318-76dc-45ca-9def-0c03e18d02f7
SPEND-PREPAYMENT,Physio First,2018-04-03,0.0,18.16,2018-11-01,Sam Physiofirst membership,PAID,NoTax,Sam Subscription,620,218.0,0.0,218.0,e2d48318-76dc-45ca-9def-0c03e18d02f7
SPEND-PREPAYMENT,Physio First,2018-04-03,0.0,18.16,2018-12-01,Sam Physiofirst membership,PAID,NoTax,Sam Subscription,620,218.0,0.0,218.0,e2d48318-76dc-45ca-9def-0c03e18d02f7
SPEND-PREPAYMENT,Physio First,2018-04-03,0.0,18.16,2019-01-01,Sam Physiofirst membership,PAID,NoTax,Sam Subscription,620,218.0,0.0,218.0,e2d48318-76dc-45ca-9def-0c03e18d02f7
SPEND-PREPAYMENT,Physio First,2018-04-03,0.0,18.16,2019-02-01,Sam Physiofirst membership,PAID,NoTax,Sam Subscription,620,218.0,0.0,218.0,e2d48318-76dc-45ca-9def-0c03e18d02f7
SPEND-PREPAYMENT,Physio First,2018-04-03,0.0,18.16,2019-03-01,Sam Physiofirst membership,PAID,NoTax,Sam Subscription,620,218.0,0.0,218.0,e2d48318-76dc-45ca-9def-0c03e18d02f7
SPEND-PREPAYMENT,Physio First,2018-04-03,0.0,0.08,2019-04-01,Physio first Subscription,PAID,NoTax,Sam Subscription,620,218.0,0.0,218.0,e2d48318-76dc-45ca-9def-0c03e18d02f7
SPEND-PREPAYMENT,j2 Global,2019-02-06,0.0,5.98,2019-02-06,fax Machine,PAID,Inclusive,Fax machine costs,620,71.86,0.0,71.86,fa25bbb4-40b3-45c3-b9ff-46db063997c3
SPEND-PREPAYMENT,j2 Global,2019-02-06,0.0,5.98,2019-03-21,fax Machine,PAID,Inclusive,Fax machine costs,620,71.86,0.0,71.86,fa25bbb4-40b3-45c3-b9ff-46db063997c3
SPEND-PREPAYMENT,j2 Global,2019-02-06,0.0,5.98,2019-04-21,fax Machine,PAID,Inclusive,Fax machine costs,620,71.86,0.0,71.86,fa25bbb4-40b3-45c3-b9ff-46db063997c3
SPEND-PREPAYMENT,j2 Global,2019-02-06,0.0,5.98,2019-05-21,fax Machine,PAID,Inclusive,Fax machine costs,620,71.86,0.0,71.86,fa25bbb4-40b3-45c3-b9ff-46db063997c3
SPEND-PREPAYMENT,j2 Global,2019-02-06,0.0,5.98,2019-06-21,fax Machine,PAID,Inclusive,Fax machine costs,620,71.86,0.0,71.86,fa25bbb4-40b3-45c3-b9ff-46db063997c3
SPEND-PREPAYMENT,j2 Global,2019-02-06,0.0,5.98,2019-07-21,fax Machine,PAID,Inclusive,Fax machine costs,620,71.86,0.0,71.86,fa25bbb4-40b3-45c3-b9ff-46db063997c3
SPEND-PREPAYMENT,j2 Global,2019-02-06,0.0,5.98,2019-08-21,fax Machine,PAID,Inclusive,Fax machine costs,620,71.86,0.0,71.86,fa25bbb4-40b3-45c3-b9ff-46db063997c3
SPEND-PREPAYMENT,j2 Global,2019-02-06,0.0,5.98,2019-09-21,fax Machine,PAID,Inclusive,Fax machine costs,620,71.86,0.0,71.86,fa25bbb4-40b3-45c3-b9ff-46db063997c3
SPEND-PREPAYMENT,j2 Global,2019-02-06,0.0,5.98,2019-10-21,fax Machine,PAID,Inclusive,Fax machine costs,620,71.86,0.0,71.86,fa25bbb4-40b3-45c3-b9ff-46db063997c3
SPEND-PREPAYMENT,j2 Global,2019-02-06,0.0,5.98,2019-11-21,fax Machine,PAID,Inclusive,Fax machine costs,620,71.86,0.0,71.86,fa25bbb4-40b3-45c3-b9ff-46db063997c3
SPEND-PREPAYMENT,j2 Global,2019-02-06,0.0,5.98,2019-12-21,fax Machine,PAID,Inclusive,Fax machine costs,620,71.86,0.0,71.86,fa25bbb4-40b3-45c3-b9ff-46db063997c3
SPEND-PREPAYMENT,j2 Global,2019-02-06,0.0,6.08,2020-01-21,fax Machine,PAID,Inclusive,Fax machine costs,620,71.86,0.0,71.86,fa25bbb4-40b3-45c3-b9ff-46db063997c3
SPEND-PREPAYMENT,Graybrook Insurance,2019-03-30,0.0,80.1,2019-04-15,Private Practice Insurance,PAID,NoTax,Private Practice Insurance,620,959.0,0.0,959.0,f1894d32-dda4-4ead-aeb8-df9ad380cd15
SPEND-PREPAYMENT,Graybrook Insurance,2019-03-30,0.0,79.9,2019-05-15,Private practice insurance,PAID,NoTax,Private Practice Insurance,620,959.0,0.0,959.0,f1894d32-dda4-4ead-aeb8-df9ad380cd15
SPEND-PREPAYMENT,Graybrook Insurance,2019-03-30,0.0,79.9,2019-06-15,Private practice insurance,PAID,NoTax,Private Practice Insurance,620,959.0,0.0,959.0,f1894d32-dda4-4ead-aeb8-df9ad380cd15
SPEND-PREPAYMENT,Graybrook Insurance,2019-03-30,0.0,79.9,2019-07-15,Private practice insurance,PAID,NoTax,Private Practice Insurance,620,959.0,0.0,959.0,f1894d32-dda4-4ead-aeb8-df9ad380cd15
SPEND-PREPAYMENT,Graybrook Insurance,2019-03-30,0.0,79.9,2019-08-15,Private practice insurance,PAID,NoTax,Private Practice Insurance,620,959.0,0.0,959.0,f1894d32-dda4-4ead-aeb8-df9ad380cd15
SPEND-PREPAYMENT,Graybrook Insurance,2019-03-30,0.0,79.9,2019-09-15,Private practice insurance,PAID,NoTax,Private Practice Insurance,620,959.0,0.0,959.0,f1894d32-dda4-4ead-aeb8-df9ad380cd15
SPEND-PREPAYMENT,Graybrook Insurance,2019-03-30,0.0,79.9,2019-10-15,Private practice insurance,PAID,NoTax,Private Practice Insurance,620,959.0,0.0,959.0,f1894d32-dda4-4ead-aeb8-df9ad380cd15
SPEND-PREPAYMENT,Graybrook Insurance,2019-03-30,0.0,79.9,2019-11-15,Private practice insurance,PAID,NoTax,Private Practice Insurance,620,959.0,0.0,959.0,f1894d32-dda4-4ead-aeb8-df9ad380cd15
SPEND-PREPAYMENT,Graybrook Insurance,2019-03-30,0.0,79.9,2019-12-15,Private practice insurance,PAID,NoTax,Private Practice Insurance,620,959.0,0.0,959.0,f1894d32-dda4-4ead-aeb8-df9ad380cd15
SPEND-PREPAYMENT,Graybrook Insurance,2019-03-30,0.0,79.9,2020-01-15,Private practice insurance,PAID,NoTax,Private Practice Insurance,620,959.0,0.0,959.0,f1894d32-dda4-4ead-aeb8-df9ad380cd15
SPEND-PREPAYMENT,Graybrook Insurance,2019-03-30,0.0,79.9,2020-02-15,Private practice insurance,PAID,NoTax,Private Practice Insurance,620,959.0,0.0,959.0,f1894d32-dda4-4ead-aeb8-df9ad380cd15
SPEND-PREPAYMENT,Graybrook Insurance,2019-03-30,0.0,79.9,2020-03-15,Private practice insurance,PAID,NoTax,Private Practice Insurance,620,959.0,0.0,959.0,f1894d32-dda4-4ead-aeb8-df9ad380cd15
SPEND-PREPAYMENT,Studio 1,2018-07-31,0.0,1.75,2018-07-31,Domain Renewal INV 0181033,PAID,Inclusive,Domain Renewal jul 18 - jul 20,620,42.0,0.0,42.0,4afe8cea-e4b5-4fa7-9891-aa2342127758
SPEND-PREPAYMENT,Studio 1,2018-07-31,0.0,1.75,2018-08-31,Domain Renewal INV 0181033,PAID,Inclusive,Domain Renewal jul 18 - jul 20,620,42.0,0.0,42.0,4afe8cea-e4b5-4fa7-9891-aa2342127758
SPEND-PREPAYMENT,Studio 1,2018-07-31,0.0,1.75,2018-09-30,Domain Renewal INV 0181033,PAID,Inclusive,Domain Renewal jul 18 - jul 20,620,42.0,0.0,42.0,4afe8cea-e4b5-4fa7-9891-aa2342127758
SPEND-PREPAYMENT,Studio 1,2018-07-31,0.0,1.75,2018-10-31,Domain Renewal INV 0181033,PAID,Inclusive,Domain Renewal jul 18 - jul 20,620,42.0,0.0,42.0,4afe8cea-e4b5-4fa7-9891-aa2342127758
SPEND-PREPAYMENT,Studio 1,2018-07-31,0.0,1.75,2018-11-30,Domain Renewal INV 0181033,PAID,Inclusive,Domain Renewal jul 18 - jul 20,620,42.0,0.0,42.0,4afe8cea-e4b5-4fa7-9891-aa2342127758
SPEND-PREPAYMENT,Studio 1,2018-07-31,0.0,1.75,2018-12-31,Domain Renewal INV 0181033,PAID,Inclusive,Domain Renewal jul 18 - jul 20,620,42.0,0.0,42.0,4afe8cea-e4b5-4fa7-9891-aa2342127758
SPEND-PREPAYMENT,Studio 1,2018-07-31,0.0,1.75,2019-01-31,Domain Renewal INV 0181033,PAID,Inclusive,Domain Renewal jul 18 - jul 20,620,42.0,0.0,42.0,4afe8cea-e4b5-4fa7-9891-aa2342127758
SPEND-PREPAYMENT,Studio 1,2018-07-31,0.0,1.75,2019-02-28,Domain Renewal INV 0181033,PAID,Inclusive,Domain Renewal jul 18 - jul 20,620,42.0,0.0,42.0,4afe8cea-e4b5-4fa7-9891-aa2342127758
SPEND-PREPAYMENT,Studio 1,2018-07-31,0.0,1.75,2019-03-31,Domain Renewal INV 0181033,PAID,Inclusive,Domain Renewal jul 18 - jul 20,620,42.0,0.0,42.0,4afe8cea-e4b5-4fa7-9891-aa2342127758
SPEND-PREPAYMENT,Studio 1,2018-07-31,0.0,1.75,2019-04-30,Domain Renewal INV 0181033,PAID,Inclusive,Domain Renewal jul 18 - jul 20,620,42.0,0.0,42.0,4afe8cea-e4b5-4fa7-9891-aa2342127758
SPEND-PREPAYMENT,Studio 1,2018-07-31,0.0,1.75,2019-05-31,Domain Renewal INV 0181033,PAID,Inclusive,Domain Renewal jul 18 - jul 20,620,42.0,0.0,42.0,4afe8cea-e4b5-4fa7-9891-aa2342127758
SPEND-PREPAYMENT,Studio 1,2018-07-31,0.0,1.75,2019-06-30,Domain Renewal INV 0181033,PAID,Inclusive,Domain Renewal jul 18 - jul 20,620,42.0,0.0,42.0,4afe8cea-e4b5-4fa7-9891-aa2342127758
SPEND-PREPAYMENT,Studio 1,2018-07-31,0.0,1.75,2019-07-31,Domain Renewal INV 0181033,PAID,Inclusive,Domain Renewal jul 18 - jul 20,620,42.0,0.0,42.0,4afe8cea-e4b5-4fa7-9891-aa2342127758
SPEND-PREPAYMENT,Studio 1,2018-07-31,0.0,1.75,2019-08-31,Domain Renewal INV 0181033,PAID,Inclusive,Domain Renewal jul 18 - jul 20,620,42.0,0.0,42.0,4afe8cea-e4b5-4fa7-9891-aa2342127758
SPEND-PREPAYMENT,Studio 1,2018-07-31,0.0,1.75,2019-09-30,Domain Renewal INV 0181033,PAID,Inclusive,Domain Renewal jul 18 - jul 20,620,42.0,0.0,42.0,4afe8cea-e4b5-4fa7-9891-aa2342127758
SPEND-PREPAYMENT,Studio 1,2018-07-31,0.0,1.75,2019-10-31,Domain Renewal INV 0181033,PAID,Inclusive,Domain Renewal jul 18 - jul 20,620,42.0,0.0,42.0,4afe8cea-e4b5-4fa7-9891-aa2342127758
SPEND-PREPAYMENT,Studio 1,2018-07-31,0.0,1.75,2019-11-30,Domain Renewal INV 0181033,PAID,Inclusive,Domain Renewal jul 18 - jul 20,620,42.0,0.0,42.0,4afe8cea-e4b5-4fa7-9891-aa2342127758
SPEND-PREPAYMENT,Studio 1,2018-07-31,0.0,1.75,2019-12-31,Domain Renewal INV 0181033,PAID,Inclusive,Domain Renewal jul 18 - jul 20,620,42.0,0.0,42.0,4afe8cea-e4b5-4fa7-9891-aa2342127758
SPEND-PREPAYMENT,Studio 1,2018-07-31,0.0,1.75,2020-01-31,Domain Renewal INV 0181033,PAID,Inclusive,Domain Renewal jul 18 - jul 20,620,42.0,0.0,42.0,4afe8cea-e4b5-4fa7-9891-aa2342127758
SPEND-PREPAYMENT,Studio 1,2018-07-31,0.0,1.75,2020-02-29,Domain Renewal INV 0181033,PAID,Inclusive,Domain Renewal jul 18 - jul 20,620,42.0,0.0,42.0,4afe8cea-e4b5-4fa7-9891-aa2342127758
SPEND-PREPAYMENT,Studio 1,2018-07-31,0.0,1.75,2020-03-31,Domain Renewal INV 0181033,PAID,Inclusive,Domain Renewal jul 18 - jul 20,620,42.0,0.0,42.0,4afe8cea-e4b5-4fa7-9891-aa2342127758
SPEND-PREPAYMENT,Studio 1,2018-07-31,0.0,1.75,2020-04-30,Domain Renewal INV 0181033,PAID,Inclusive,Domain Renewal jul 18 - jul 20,620,42.0,0.0,42.0,4afe8cea-e4b5-4fa7-9891-aa2342127758
SPEND-PREPAYMENT,Studio 1,2018-07-31,0.0,1.75,2020-05-31,Domain Renewal INV 0181033,PAID,Inclusive,Domain Renewal jul 18 - jul 20,620,42.0,0.0,42.0,4afe8cea-e4b5-4fa7-9891-aa2342127758
SPEND-PREPAYMENT,Studio 1,2018-07-31,0.0,1.75,2020-06-30,Domain Renewal INV 0181033,PAID,Inclusive,Domain Renewal jul 18 - jul 20,620,42.0,0.0,42.0,4afe8cea-e4b5-4fa7-9891-aa2342127758
SPEND-PREPAYMENT,Physiotec,2018-04-03,0.0,79.0,2018-04-08,,PAID,NoTax,Exercise software,620,237.0,0.0,237.0,1217555e-201c-40dd-99af-ada283ccd119
SPEND-PREPAYMENT,Physiotec,2018-04-03,0.0,79.0,2018-05-08,,PAID,NoTax,Exercise software,620,237.0,0.0,237.0,1217555e-201c-40dd-99af-ada283ccd119
SPEND-PREPAYMENT,Physiotec,2018-04-03,0.0,79.0,2018-06-08,,PAID,NoTax,Exercise software,620,237.0,0.0,237.0,1217555e-201c-40dd-99af-ada283ccd119
SPEND-PREPAYMENT,Leighton Consultants,2018-06-29,0.0,1100.0,2018-07-15,Rent,PAID,NoTax,Rent Wootton,620,3300.0,0.0,3300.0,a4b8deb3-c89d-45ed-9720-ea00a5f2b9b4
SPEND-PREPAYMENT,Leighton Consultants,2018-06-29,0.0,1100.0,2018-08-15,Rent,PAID,NoTax,Rent Wootton,620,3300.0,0.0,3300.0,a4b8deb3-c89d-45ed-9720-ea00a5f2b9b4
SPEND-PREPAYMENT,Leighton Consultants,2018-06-29,0.0,1100.0,2018-09-15,Rent,PAID,NoTax,Rent Wootton,620,3300.0,0.0,3300.0,a4b8deb3-c89d-45ed-9720-ea00a5f2b9b4
SPEND-PREPAYMENT,PRS/PPL,2018-05-29,0.0,9.98,2018-06-01,Gap Licence Moulton PPL PRS,PAID,NoTax,Gap Licence for music,620,49.92,0.0,49.92,a5626047-060a-4eea-9e09-3ed2e335718e
SPEND-PREPAYMENT,PRS/PPL,2018-05-29,0.0,9.98,2018-07-01,Gap Licence Moulton PPL PRS,PAID,NoTax,Gap Licence for music,620,49.92,0.0,49.92,a5626047-060a-4eea-9e09-3ed2e335718e
SPEND-PREPAYMENT,PRS/PPL,2018-05-29,0.0,9.98,2018-08-01,Gap Licence Moulton PPL PRS,PAID,NoTax,Gap Licence for music,620,49.92,0.0,49.92,a5626047-060a-4eea-9e09-3ed2e335718e
SPEND-PREPAYMENT,PRS/PPL,2018-05-29,0.0,9.98,2018-09-01,Gap Licence Moulton PPL PRS,PAID,NoTax,Gap Licence for music,620,49.92,0.0,49.92,a5626047-060a-4eea-9e09-3ed2e335718e
SPEND-PREPAYMENT,PRS/PPL,2018-05-29,0.0,10.0,2018-10-01,Gap Licence Moulton PPL PRS,PAID,NoTax,Gap Licence for music,620,49.92,0.0,49.92,a5626047-060a-4eea-9e09-3ed2e335718e
SPEND-PREPAYMENT,Physiotec,2018-07-01,0.0,79.0,2018-07-01,July - Sept,PAID,NoTax,Physiotec software,620,237.0,0.0,237.0,abfb780a-735c-4bd6-8a8b-640b85fabe83
SPEND-PREPAYMENT,Physiotec,2018-07-01,0.0,79.0,2018-08-01,July - Sept,PAID,NoTax,Physiotec software,620,237.0,0.0,237.0,abfb780a-735c-4bd6-8a8b-640b85fabe83
SPEND-PREPAYMENT,Physiotec,2018-07-01,0.0,79.0,2018-09-01,July - Sept,PAID,NoTax,Physiotec software,620,237.0,0.0,237.0,abfb780a-735c-4bd6-8a8b-640b85fabe83
SPEND-PREPAYMENT,PCS Business Systems Ltd,2018-07-27,0.0,56.4,2018-07-27,PCS Business Systems - Invoice 969549 - office 365 Sept/Aug,PAID,NoTax,Invoice 969549 - office 365 Sept/Aug,620,112.8,0.0,112.8,6fc044ff-a68e-42b8-8811-f0995a8496b6
SPEND-PREPAYMENT,PCS Business Systems Ltd,2018-07-27,0.0,56.4,2018-08-27,PCS Business Systems - Invoice 969549 - office 365 Sept/Aug,PAID,NoTax,Invoice 969549 - office 365 Sept/Aug,620,112.8,0.0,112.8,6fc044ff-a68e-42b8-8811-f0995a8496b6
SPEND-PREPAYMENT,PRS/PPL,2018-06-26,0.0,9.57,2018-06-26,Gap Licence Wootton,PAID,NoTax,Wootton PPL/PRS Gap Licence,620,47.84,0.0,47.84,ae7cf42a-b61b-4fe8-9d9f-6711e91c17d3
SPEND-PREPAYMENT,PRS/PPL,2018-06-26,0.0,9.57,2018-07-26,Gap Licence Wootton,PAID,NoTax,Wootton PPL/PRS Gap Licence,620,47.84,0.0,47.84,ae7cf42a-b61b-4fe8-9d9f-6711e91c17d3
SPEND-PREPAYMENT,PRS/PPL,2018-06-26,0.0,9.57,2018-08-26,Gap Licence Wootton,PAID,NoTax,Wootton PPL/PRS Gap Licence,620,47.84,0.0,47.84,ae7cf42a-b61b-4fe8-9d9f-6711e91c17d3
SPEND-PREPAYMENT,PRS/PPL,2018-06-26,0.0,9.57,2018-09-26,Gap Licence Wootton,PAID,NoTax,Wootton PPL/PRS Gap Licence,620,47.84,0.0,47.84,ae7cf42a-b61b-4fe8-9d9f-6711e91c17d3
SPEND-PREPAYMENT,PRS/PPL,2018-06-26,0.0,9.56,2018-10-26,Gap Licence Wootton,PAID,NoTax,Wootton PPL/PRS Gap Licence,620,47.84,0.0,47.84,ae7cf42a-b61b-4fe8-9d9f-6711e91c17d3
SPEND-PREPAYMENT,PCS Business Systems Ltd,2018-10-29,0.0,56.4,2018-10-29,OCtober office 365,PAID,NoTax,Office 365 Oct - Dec M/W,620,169.2,0.0,169.2,2e4a34eb-0515-4792-991e-b7be90208335
SPEND-PREPAYMENT,PCS Business Systems Ltd,2018-10-29,0.0,56.4,2018-11-29,OCtober office 365,PAID,NoTax,Office 365 Oct - Dec M/W,620,169.2,0.0,169.2,2e4a34eb-0515-4792-991e-b7be90208335
SPEND-PREPAYMENT,PCS Business Systems Ltd,2018-10-29,0.0,56.4,2018-12-29,OCtober office 365,PAID,NoTax,Office 365 Oct - Dec M/W,620,169.2,0.0,169.2,2e4a34eb-0515-4792-991e-b7be90208335
SPEND-PREPAYMENT,Physiotec,2018-10-03,0.0,79.0,2018-10-03,Physiotec fees,PAID,NoTax,Physiotec fees Oct-Dec,620,237.0,0.0,237.0,c8953ed1-afc1-4465-b362-cb0aede19faa
SPEND-PREPAYMENT,Physiotec,2018-10-03,0.0,79.0,2018-11-03,Physiotec fees,PAID,NoTax,Physiotec fees Oct-Dec,620,237.0,0.0,237.0,c8953ed1-afc1-4465-b362-cb0aede19faa
SPEND-PREPAYMENT,Physiotec,2018-10-03,0.0,79.0,2018-12-03,Physiotec fees,PAID,NoTax,Physiotec fees Oct-Dec,620,237.0,0.0,237.0,c8953ed1-afc1-4465-b362-cb0aede19faa
SPEND-PREPAYMENT,Leighton Consultants,2018-10-01,0.0,1100.0,2018-10-15,Rent,PAID,NoTax,Rent,620,3300.0,0.0,3300.0,f8beb349-9d42-410b-b5e6-40aae9b0aea5
SPEND-PREPAYMENT,Leighton Consultants,2018-10-01,0.0,1100.0,2018-11-15,Rent,PAID,NoTax,Rent,620,3300.0,0.0,3300.0,f8beb349-9d42-410b-b5e6-40aae9b0aea5
SPEND-PREPAYMENT,Leighton Consultants,2018-10-01,0.0,1100.0,2018-12-15,Rent,PAID,NoTax,Rent,620,3300.0,0.0,3300.0,f8beb349-9d42-410b-b5e6-40aae9b0aea5
SPEND-PREPAYMENT,Physiotec,2019-01-08,0.0,82.0,2019-01-08,Physiotec fees,PAID,NoTax,Physiotec fees ,620,246.0,0.0,246.0,6c44aa56-0be9-4c1b-93a9-b3f05c6b87c0
SPEND-PREPAYMENT,Physiotec,2019-01-08,0.0,82.0,2019-02-03,Physiotec fees,PAID,NoTax,Physiotec fees ,620,246.0,0.0,246.0,6c44aa56-0be9-4c1b-93a9-b3f05c6b87c0
SPEND-PREPAYMENT,Physiotec,2019-01-08,0.0,82.0,2019-03-03,Physiotec fees,PAID,NoTax,Physiotec fees ,620,246.0,0.0,246.0,6c44aa56-0be9-4c1b-93a9-b3f05c6b87c0
SPEND-PREPAYMENT,Studio 1,2018-04-30,0.0,10.5,2018-04-30,Domain renewal,PAID,Inclusive,Domain renewals,620,126.0,0.0,126.0,bec061a0-253f-45b4-abbe-a9d97f1754c9
SPEND-PREPAYMENT,Studio 1,2018-04-30,0.0,10.5,2018-05-06,Domain Renewal,PAID,Inclusive,Domain renewals,620,126.0,0.0,126.0,bec061a0-253f-45b4-abbe-a9d97f1754c9
SPEND-PREPAYMENT,Studio 1,2018-04-30,0.0,10.5,2018-06-06,Domain Renewal,PAID,Inclusive,Domain renewals,620,126.0,0.0,126.0,bec061a0-253f-45b4-abbe-a9d97f1754c9
SPEND-PREPAYMENT,Studio 1,2018-04-30,0.0,10.5,2018-07-06,Domain Renewal,PAID,Inclusive,Domain renewals,620,126.0,0.0,126.0,bec061a0-253f-45b4-abbe-a9d97f1754c9
SPEND-PREPAYMENT,Studio 1,2018-04-30,0.0,10.5,2018-08-06,Domain Renewal,PAID,Inclusive,Domain renewals,620,126.0,0.0,126.0,bec061a0-253f-45b4-abbe-a9d97f1754c9
SPEND-PREPAYMENT,Studio 1,2018-04-30,0.0,10.5,2018-09-06,Domain Renewal,PAID,Inclusive,Domain renewals,620,126.0,0.0,126.0,bec061a0-253f-45b4-abbe-a9d97f1754c9
SPEND-PREPAYMENT,Studio 1,2018-04-30,0.0,10.5,2018-10-06,Domain Renewal,PAID,Inclusive,Domain renewals,620,126.0,0.0,126.0,bec061a0-253f-45b4-abbe-a9d97f1754c9
SPEND-PREPAYMENT,Studio 1,2018-04-30,0.0,10.5,2018-11-06,Domain Renewal,PAID,Inclusive,Domain renewals,620,126.0,0.0,126.0,bec061a0-253f-45b4-abbe-a9d97f1754c9
SPEND-PREPAYMENT,Studio 1,2018-04-30,0.0,10.5,2018-12-06,Domain Renewal,PAID,Inclusive,Domain renewals,620,126.0,0.0,126.0,bec061a0-253f-45b4-abbe-a9d97f1754c9
SPEND-PREPAYMENT,Studio 1,2018-04-30,0.0,10.5,2019-01-06,Domain Renewal,PAID,Inclusive,Domain renewals,620,126.0,0.0,126.0,bec061a0-253f-45b4-abbe-a9d97f1754c9
SPEND-PREPAYMENT,Studio 1,2018-04-30,0.0,10.5,2019-02-06,Domain Renewal,PAID,Inclusive,Domain renewals,620,126.0,0.0,126.0,bec061a0-253f-45b4-abbe-a9d97f1754c9
